id,equipment_id,person_id,verification_type,recognition_name,image_url,equipment_verification_id,add_time,update_time,operator_id,remark,recognition_type,temperature_val,signSimilar,qrCode
122,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/2292a8020c114cae90dd4becc1f043bc/20200803163832_20200727195719.jpg,20200727195719,2020-07-27 19:57:19,2020-08-03 16:38:33,1,,0,0℃,,
123,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/3ede50520e3542fa8d86a8d22ae028e1/20200803163833_20200727202348.jpg,20200727202348,2020-07-27 20:23:48,2020-08-03 16:38:33,1,,0,36.3℃,,
127,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/2519ad49a54041bcb5940a4aefbfd7e5/20200803163833_20200727202424.jpg,20200727202424,2020-07-27 20:24:24,2020-08-03 16:38:33,1,,0,36.5℃,,
128,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f4ecfdf2e2fe4a03a6d2c0b3a99ab062/20200803163833_20200727195751.jpg,20200727195751,2020-07-27 19:57:51,2020-08-03 16:38:33,1,,0,0℃,,
129,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/dbd11f75fae1488c9eecc827a699301e/20200803163833_20200727195731.jpg,20200727195731,2020-07-27 19:57:31,2020-08-03 16:38:33,1,,0,0℃,,
130,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f006f1a5cff24d64b3323086266942a3/20200803163833_20200727201709.jpg,20200727201709,2020-07-27 20:17:09,2020-08-03 16:38:33,1,,0,36.5℃,,
131,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/13434ce2857b4aeca6c58f03bf937f0e/20200803163833_20200727202412.jpg,20200727202412,2020-07-27 20:24:12,2020-08-03 16:38:33,1,,0,36.4℃,,
132,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/e9a6078f5af6499a80bf609f1c77a0aa/20200803163833_20200727195643.jpg,20200727195643,2020-07-27 19:56:43,2020-08-03 16:38:33,1,,0,0℃,,
133,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/e7f4c13039c0491cbbbe86a4c8066180/20200803163833_20200727192503.jpg,20200727192503,2020-07-27 19:25:03,2020-08-03 16:38:33,1,,0,36.3℃,,
134,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/ea488082d9e74ef3b94a832a5d082933/20200803163833_20200727161546.jpg,20200727161546,2020-07-27 16:15:46,2020-08-03 16:38:33,1,,0,36.4℃,,
135,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/5975e386fadf4c86919a38449f02b409/20200803163833_20200727161524.jpg,20200727161524,2020-07-27 16:15:24,2020-08-03 16:38:33,1,,0,36.6℃,,
136,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/6f3098ef8e524f31b8b930c9e8ddfc07/20200803163834_20200727184527.jpg,20200727184527,2020-07-27 18:45:27,2020-08-03 16:38:34,1,,0,36.4℃,,
137,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/914a96bbc1154ab8b2c0a273e6c53d1d/20200803163834_20200727155528.jpg,20200727155528,2020-07-27 15:55:28,2020-08-03 16:38:34,1,,0,36.3℃,,
138,1,-2,3,未登録(ストレンジャー),,20200727155417,2020-07-27 15:54:17,2020-07-27 15:54:17,1,,0,36.4℃,,
139,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/576361b9b8654db88d06fc6ce5cdaa9c/20200803163834_20200727155413.jpg,20200727155413,2020-07-27 15:54:13,2020-08-03 16:38:34,1,,0,36.4℃,,
140,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/e8c5b16a40c4459bb2b3ea6314229a1b/20200803163834_20200727150555.jpg,20200727150555,2020-07-27 15:05:55,2020-08-03 16:38:34,1,,0,36.4℃,,
141,1,-2,3,未登録(ストレンジャー),,20200727150547,2020-07-27 15:05:47,2020-07-27 15:05:47,1,,0,36.4℃,,
142,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/05bf084463f340c28dbfd766a9b78b75/20200803163834_20200727150604.jpg,20200727150604,2020-07-27 15:06:04,2020-08-03 16:38:34,1,,0,36.5℃,,
143,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/bc99e077b4a54f208f661969962c3f56/20200803163834_20200727150542.jpg,20200727150542,2020-07-27 15:05:42,2020-08-03 16:38:34,1,,0,36.5℃,,
144,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/d2cd2d08b8af49bda1946462bace22e8/20200803163834_20200727150515.jpg,20200727150515,2020-07-27 15:05:15,2020-08-03 16:38:34,1,,0,36.2℃,,
145,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/0cf3b06a6c414338ab9f855d06ce4161/20200803163835_20200727150449.jpg,20200727150449,2020-07-27 15:04:49,2020-08-03 16:38:35,1,,0,36.2℃,,
146,1,-2,3,未登録(ストレンジャー),,20200727150452,2020-07-27 15:04:52,2020-07-27 15:04:52,1,,0,36.5℃,,
147,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/a3cacf4ec5c54bf3b31dc6909858d66b/20200803163835_20200727150434.jpg,20200727150434,2020-07-27 15:04:34,2020-08-03 16:38:35,1,,0,36.5℃,,
148,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/5d0173a6f1b4456388d8465b0658d241/20200803163835_20200727150437.jpg,20200727150437,2020-07-27 15:04:37,2020-08-03 16:38:35,1,,0,36.4℃,,
149,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/4d5069fa54414bb89ddaf521d2c5ec85/20200803163835_20200727150427.jpg,20200727150427,2020-07-27 15:04:27,2020-08-03 16:38:35,1,,0,36.5℃,,
150,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/b5c76e6110e4425e8735c619c359d5ea/20200803163835_20200727150407.jpg,20200727150407,2020-07-27 15:04:07,2020-08-03 16:38:35,1,,0,36.3℃,,
151,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/190d5143062349598766758a30a445e4/20200803163905_20200727150350.jpg,20200727150350,2020-07-27 15:03:50,2020-08-03 16:39:05,1,,0,36.3℃,,
152,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/e571449c166140d69992492949164754/20200803163905_20200727150358.jpg,20200727150358,2020-07-27 15:03:58,2020-08-03 16:39:05,1,,0,36.5℃,,
153,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f950e4b2a55743778b7399fd33001697/20200803163906_20200727145455.jpg,20200727145455,2020-07-27 14:54:55,2020-08-03 16:39:06,1,,0,36.2℃,,
154,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/dbda3bc8221d44499a2f4b220b55d0fa/20200803163908_20200727133530.jpg,20200727133530,2020-07-27 13:35:30,2020-08-03 16:39:08,1,,0,36.3℃,,
155,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/0d46e4a7287a4cfdb63b798fa1c255ad/20200803163907_20200727145505.jpg,20200727145505,2020-07-27 14:55:05,2020-08-03 16:39:07,1,,0,36.3℃,,
157,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/86e2ef9928cc4e7aa84e655761bd444a/20200803163907_20200727130632.jpg,20200727130632,2020-07-27 13:06:32,2020-08-03 16:39:07,1,,0,36.9℃,,
158,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/0827d5df02ff4daea4a9e7d0e294ded9/20200803163907_20200725193022.jpg,20200725193022,2020-07-25 19:30:22,2020-08-03 16:39:07,1,,0,36.5℃,,
159,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/3292966a3a3b4ef1b6d868114816249f/20200803163907_20200725180031.jpg,20200725180031,2020-07-25 18:00:31,2020-08-03 16:39:07,1,,0,36.4℃,,
160,1,-2,3,未登録(ストレンジャー),,20200725175907,2020-07-25 17:59:07,2020-07-25 17:59:07,1,,0,36.2℃,,
161,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/532a12ee442544d88231113e39b2275a/20200803163907_20200725175914.jpg,20200725175914,2020-07-25 17:59:14,2020-08-03 16:39:07,1,,0,36.4℃,,
162,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/414b911786fe45f9abf1a09c8d6a9083/20200803163907_20200725193016.jpg,20200725193016,2020-07-25 19:30:16,2020-08-03 16:39:07,1,,0,36.2℃,,
163,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/66067ea8ad014b8883ea433ffeb5776a/20200803163907_20200725173015.jpg,20200725173015,2020-07-25 17:30:15,2020-08-03 16:39:07,1,,0,36.6℃,,
164,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/c78f57dcf265453995d9b144ce162b9e/20200803163908_20200725173049.jpg,20200725173049,2020-07-25 17:30:49,2020-08-03 16:39:08,1,,0,36.5℃,,
165,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/1316f58066d0453c93b49a8516ec44c8/20200803163907_20200727133446.jpg,20200727133446,2020-07-27 13:34:46,2020-08-03 16:39:07,1,,0,36.4℃,,
166,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/d9d1d58de0694e35a432b912941af4f8/20200803163907_20200727130638.jpg,20200727130638,2020-07-27 13:06:38,2020-08-03 16:39:07,1,,0,36.5℃,,
167,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/e76d8a8c295c44df82acd6d9ec92edda/20200803163907_20200727130616.jpg,20200727130616,2020-07-27 13:06:16,2020-08-03 16:39:07,1,,0,36.9℃,,
168,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/722d4d673e4042e58ec4f678b8a6a51e/20200803163908_20200727130624.jpg,20200727130624,2020-07-27 13:06:24,2020-08-03 16:39:08,1,,0,36.8℃,,
169,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/138d70ddc9e9452ebf0a3392880e7e06/20200803163908_20200725155633.jpg,20200725155633,2020-07-25 15:56:33,2020-08-03 16:39:08,1,,0,36.2℃,,
170,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/d2fe5affe55341d68eec0ac91cd9e91c/20200803163908_20200727130608.jpg,20200727130608,2020-07-27 13:06:08,2020-08-03 16:39:08,1,,0,36.8℃,,
171,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/25bd56b9fabb4725b5397554f9b32e91/20200803163908_20200725155643.jpg,20200725155643,2020-07-25 15:56:43,2020-08-03 16:39:08,1,,0,36.4℃,,
172,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/76f587100edc4f8d868be66807ee2aef/20200803163909_20200725155623.jpg,20200725155623,2020-07-25 15:56:23,2020-08-03 16:39:09,1,,0,36.3℃,,
173,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/404982233f5f4b439de16fe4dea63fec/20200803163909_20200725155610.jpg,20200725155610,2020-07-25 15:56:10,2020-08-03 16:39:09,1,,0,36.5℃,,
174,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/26e947f6fbc14ce2aa5d2c8d2eb12057/20200803163909_20200725141316.jpg,20200725141316,2020-07-25 14:13:16,2020-08-03 16:39:09,1,,0,36.3℃,,
175,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/17d39783d3544c98935f090a27e06c5e/20200803163909_20200725141303.jpg,20200725141303,2020-07-25 14:13:03,2020-08-03 16:39:09,1,,0,36.5℃,,
176,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/8c6907c0981c40f7b7f932c98894ed77/20200803163908_20200725141411.jpg,20200725141411,2020-07-25 14:14:11,2020-08-03 16:39:08,1,,0,36.4℃,,
177,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/76b38f6aa83e4e4ba6e8b053ac08b053/20200803163909_20200725133131.jpg,20200725133131,2020-07-25 13:31:31,2020-08-03 16:39:09,1,,0,36.5℃,,
178,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/180b13eda6734cc697c43b41de495eb7/20200803163909_20200725132947.jpg,20200725132947,2020-07-25 13:29:47,2020-08-03 16:39:09,1,,0,36.4℃,,
179,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/1c769c17e1924e6e97b0a4268ae49bba/20200803163909_20200725132944.jpg,20200725132944,2020-07-25 13:29:44,2020-08-03 16:39:09,1,,0,36.4℃,,
180,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/545ef69f8f3748dfba4105e02367ed1e/20200803163909_20200725101618.jpg,20200725101618,2020-07-25 10:16:18,2020-08-03 16:39:09,1,,0,39.6℃,,
181,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/9716ff126a4c4cd695199b186edabf51/20200803163933_20200725101459.jpg,20200725101459,2020-07-25 10:14:59,2020-08-03 16:39:33,1,,0,36.3℃,,
182,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/3bdf0f35b8f6444ead39c2ffd58660b9/20200803163933_20200725100016.jpg,20200725100016,2020-07-25 10:00:16,2020-08-03 16:39:33,1,,0,36.5℃,,
183,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/63fd5e20302e4238923411d78e47b1db/20200803163933_20200725100958.jpg,20200725100958,2020-07-25 10:09:58,2020-08-03 16:39:33,1,,0,36.4℃,,
184,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/27903012d9ef4b2c86eca20ec159675b/20200803163933_20200725100119.jpg,20200725100119,2020-07-25 10:01:19,2020-08-03 16:39:33,1,,0,36.8℃,,
185,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f791e134399547e08705f4faba7052a2/20200803163933_20200725100143.jpg,20200725100143,2020-07-25 10:01:43,2020-08-03 16:39:33,1,,0,36.8℃,,
187,1,-2,3,未登録(藤原　章平),,20200725100033,2020-07-25 10:00:33,2020-07-25 10:00:33,1,,0,36.6℃,,
189,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/101fd4bedd364d6a97658478b2f66861/20200803163933_20200725101032.jpg,20200725101032,2020-07-25 10:10:32,2020-08-03 16:39:33,1,,0,36.3℃,,
192,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/1d714e7d939a46bf8aac927b9b7bab90/20200803163934_20200725100023.jpg,20200725100023,2020-07-25 10:00:23,2020-08-03 16:39:34,1,,0,36.6℃,,
193,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/4e6a03a24aef45828bcd83db03b8c9e5/20200803163935_20200725095859.jpg,20200725095859,2020-07-25 09:58:59,2020-08-03 16:39:35,1,,0,36.2℃,,
194,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/999ebcfb269e4a2bbf0d6ad6214741d6/20200803163935_20200725095812.jpg,20200725095812,2020-07-25 09:58:12,2020-08-03 16:39:35,1,,0,36.6℃,,
195,1,-2,3,未登録(澤井　浩),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/cde3126c4c674d578aaf63f226afb3c4/20200803163935_20200725095558.jpg,20200725095558,2020-07-25 09:55:58,2020-08-03 16:39:35,1,,0,36.2℃,,
196,1,-2,3,未登録(澤井　浩),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/b16b7ead31a74614a046f6be63af2669/20200803163935_20200725095550.jpg,20200725095550,2020-07-25 09:55:50,2020-08-03 16:39:35,1,,0,36.4℃,,
197,1,-2,3,未登録(澤井　浩),,20200725095543,2020-07-25 09:55:43,2020-07-25 09:55:43,1,,0,36.3℃,,
198,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/ccdfec9750cc4ccd9ddd0e3fa1b1a144/20200803163935_20200725095456.jpg,20200725095456,2020-07-25 09:54:56,2020-08-03 16:39:35,1,,0,36.7℃,,
199,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/7b5abe1a97894740bc57d5e0221afc3b/20200803163935_20200725095430.jpg,20200725095430,2020-07-25 09:54:30,2020-08-03 16:39:35,1,,0,36.5℃,,
200,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/06b207c3062741f2ac0c3c27dd85a1be/20200803163935_20200722095938.jpg,20200722095938,2020-07-22 09:59:38,2020-08-03 16:39:35,1,,0,36.9℃,,
201,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/4a70529604e2496fbbee9cb9f22ed49a/20200803163935_20200722100229.jpg,20200722100229,2020-07-22 10:02:29,2020-08-03 16:39:35,1,,0,36.5℃,,
202,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/25ffebf030dd4ad89e8bd7d73af695bd/20200803163935_20200722095932.jpg,20200722095932,2020-07-22 09:59:32,2020-08-03 16:39:35,1,,0,36.6℃,,
203,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/98c7298d4af04799b37802608b44e024/20200803163935_20200722095947.jpg,20200722095947,2020-07-22 09:59:47,2020-08-03 16:39:35,1,,0,36.4℃,,
204,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/8b153d82d9764e91a5ece3dbc504e266/20200803163936_20200722095926.jpg,20200722095926,2020-07-22 09:59:26,2020-08-03 16:39:36,1,,0,36.8℃,,
205,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/9c56101d62d14f38a2195c0c4a0db4b4/20200803163936_20200722095922.jpg,20200722095922,2020-07-22 09:59:22,2020-08-03 16:39:36,1,,0,37.5℃,,
206,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/256001dc72ea4cc2a8e08744b5ccab42/20200803163936_20200722094823.jpg,20200722094823,2020-07-22 09:48:23,2020-08-03 16:39:36,1,,0,36.4℃,,
207,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/8c2dfcfe32fa4c62aea2ad21d5bbb75a/20200803163936_20200722094813.jpg,20200722094813,2020-07-22 09:48:13,2020-08-03 16:39:36,1,,0,38.0℃,,
208,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/02f3270b94f4478f8bdfe4b66d7545f8/20200803163936_20200722094808.jpg,20200722094808,2020-07-22 09:48:08,2020-08-03 16:39:36,1,,0,38.0℃,,
209,1,-2,3,未登録(藤原　章平),,20200722094804,2020-07-22 09:48:04,2020-07-22 09:48:04,1,,0,37.5℃,,
210,1,-2,3,未登録(藤原　章平),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/34b6209457ab4c0088ef20e568033184/20200803163936_20200722094757.jpg,20200722094757,2020-07-22 09:47:57,2020-08-03 16:39:36,1,,0,36.8℃,,
211,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/6894f658dddf4444a12c0a11cf353d49/20200803164003_20200722094740.jpg,20200722094740,2020-07-22 09:47:40,2020-08-03 16:40:03,1,,0,36.9℃,,
212,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f36a2f4603374eaf9521b61fb9e9f8e4/20200803164003_20200721205705.jpg,20200721205705,2020-07-21 20:57:05,2020-08-03 16:40:03,1,,0,36.2℃,,
213,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/cd9db8585b2d495fb60afcd54a0cd459/20200803164002_20200721205748.jpg,20200721205748,2020-07-21 20:57:48,2020-08-03 16:40:02,1,,0,36.5℃,,
214,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/4395004205c0497981101fc5faf2b677/20200803164003_20200721205720.jpg,20200721205720,2020-07-21 20:57:20,2020-08-03 16:40:03,1,,0,36.3℃,,
215,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/73621e3e527e4b27adc0259ca8c0c345/20200803164003_20200721205732.jpg,20200721205732,2020-07-21 20:57:32,2020-08-03 16:40:03,1,,0,36.5℃,,
216,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f801636794c24dac929254ab602de0ca/20200803164003_20200722094748.jpg,20200722094748,2020-07-22 09:47:48,2020-08-03 16:40:03,1,,0,36.6℃,,
